time,rv,rv_pos,rv_neg,bpv,tq,z_ratio,is_jump,crv,cj
2018-02-02 00:00:00+00:00,0.0006594011635293212,0.00022354435756319875,0.0004358568059661224,0.0007323908905508159,7.456404419014471e-08,-0.347441135982394,False,0.0006594011635293212,0.0
2018-02-03 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,,False,0.0,0.0
2018-02-04 00:00:00+00:00,3.801613775170564e-05,0.0,3.801613775170564e-05,0.0,0.0,,False,3.801613775170564e-05,0.0
2018-02-05 00:00:00+00:00,0.00031041803120081924,4.275364865595355e-05,0.0002676643825448657,0.0004135277864318762,2.290967036910107e-08,-1.04261032591002,False,0.00031041803120081924,0.0
2018-02-06 00:00:00+00:00,0.00023687224273173638,0.00010788890607392128,0.00012898333665781512,0.000286535588800533,1.0687805494301657e-08,-0.6580986665389,False,0.00023687224273173638,0.0
2018-02-07 00:00:00+00:00,0.0018481513615189158,0.0001727359187259193,0.0016754154427929965,0.0013249395270865975,2.5752022323112237e-07,0.8886059729514909,False,0.0018481513615189158,0.0
2018-02-08 00:00:00+00:00,0.0002499982920252513,1.488687444335543e-05,0.00023511141758189585,0.0002583302908374122,6.783185468611059e-09,-0.10461196595318008,False,0.0002499982920252513,0.0
2018-02-09 00:00:00+00:00,0.000799819140158539,1.2193487464895855e-05,0.0007876256526936431,0.00014955798281874618,0.0,2.551909248407462,True,0.00014955798281874618,0.0006502611573397927
2018-02-10 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,,False,0.0,0.0
2018-02-11 00:00:00+00:00,0.00020426019147348762,0.00020426019147348762,0.0,0.0,0.0,,False,0.00020426019147348762,0.0
2018-02-12 00:00:00+00:00,0.00019739522314667237,9.043397658029618e-05,0.00010696124656637617,0.00019974114096755636,3.080360914163302e-09,-0.03730313755067502,False,0.00019739522314667237,0.0
2018-02-13 00:00:00+00:00,0.00033688624408104026,0.0001083505251003212,0.00022853571898071912,0.0003937856397020319,1.7528121273870136e-08,-0.5301436714607733,False,0.00033688624408104026,0.0
2018-02-14 00:00:00+00:00,0.0012083260955053014,0.0011260520878682248,8.227400763707647e-05,0.0008742374710122203,9.847949797098278e-08,0.867854140245214,False,0.0012083260955053014,0.0
2018-02-15 00:00:00+00:00,0.0002781129176840232,0.00014910906666044948,0.0001290038510235737,0.0003718014115610644,1.5601838522685097e-08,-1.0573878166453006,False,0.0002781129176840232,0.0
2018-02-16 00:00:00+00:00,6.913292472035561e-05,3.6811061953868505e-05,3.23218627664871e-05,7.544352349163061e-05,8.323849403647386e-10,-0.2865199351284882,False,6.913292472035561e-05,0.0
2018-02-17 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,,False,0.0,0.0
2018-02-18 00:00:00+00:00,0.00011905872564179387,0.00011905872564179387,0.0,0.0,0.0,,False,0.00011905872564179387,0.0
2018-02-19 00:00:00+00:00,6.535951976970646e-05,4.196879504892451e-05,2.3390724720781946e-05,7.100317095895729e-05,5.227421728011725e-10,-0.27103196729607143,False,6.535951976970646e-05,0.0
2018-02-20 00:00:00+00:00,0.0001674941642626314,4.338069953981542e-05,0.000124113464722816,0.00020735467406221203,5.290149235483429e-09,-0.7469858492194158,False,0.0001674941642626314,0.0
2018-02-21 00:00:00+00:00,5.94165351765835e-05,1.3605450247740727e-05,4.5811084928842766e-05,5.401549403040314e-05,2.2374561413357038e-10,0.2853246999061329,False,5.94165351765835e-05,0.0
2018-02-22 00:00:00+00:00,0.0003345170490430136,0.00033054410831850775,3.972940724505875e-06,0.00030484560344167346,1.0309022168799434e-08,0.278413092835932,False,0.0003345170490430136,0.0
2018-02-23 00:00:00+00:00,0.00017877813815482898,0.00014274876269482388,3.602937546000512e-05,0.0002059075307303622,6.35061043757468e-09,-0.4763156663486093,False,0.00017877813815482898,0.0
2018-02-24 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,,False,0.0,0.0
2018-02-25 00:00:00+00:00,1.2481234329365698e-05,1.2481234329365698e-05,0.0,0.0,0.0,,False,1.2481234329365698e-05,0.0
2018-02-26 00:00:00+00:00,0.00020384113157012962,0.00015822576180761686,4.5615369762512746e-05,0.00014581718519861322,2.1533419822192744e-09,0.8934796132703239,False,0.00020384113157012962,0.0
2018-02-27 00:00:00+00:00,0.00012641422431053652,0.0,0.00012641422431053652,8.813878233832698e-05,1.0084081526844406e-09,0.9503716577054263,False,0.00012641422431053652,0.0
2018-02-28 00:00:00+00:00,0.0004469936339283916,4.790734174402257e-05,0.0003990862921843691,0.0005036654956683738,2.6094110668939155e-08,-0.3979562667279322,False,0.0004469936339283916,0.0
2018-03-01 00:00:00+00:00,0.00034130697158348574,0.00010771781660330663,0.0002335891549801791,0.0003573841072507103,1.040896851073769e-08,-0.14785387913638526,False,0.00034130697158348574,0.0
2018-03-02 00:00:00+00:00,0.00020548271835365927,0.0001805455869964223,2.4937131357236956e-05,0.00016822298208505072,2.7054176603640793e-09,0.5691590950288555,False,0.00020548271835365927,0.0
2018-03-03 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,,False,0.0,0.0
2018-03-04 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,,False,0.0,0.0
2018-03-05 00:00:00+00:00,0.0002848911367125111,0.0002728435522612737,1.2047584451237417e-05,0.0001911227051186431,3.898633675804399e-09,1.0331108434124525,False,0.0002848911367125111,0.0
2018-03-06 00:00:00+00:00,3.787192671588794e-05,1.4291184066283448e-06,3.644280830925959e-05,2.9158848516784058e-05,1.6877840038114874e-10,0.7221433521933375,False,3.787192671588794e-05,0.0
2018-03-07 00:00:00+00:00,0.00018865238020814463,1.7334754163914092e-05,0.00017131762604423055,0.0001901544641229613,3.52137091334575e-09,-0.024992005770768887,False,0.00018865238020814463,0.0
2018-03-08 00:00:00+00:00,0.000117820904144862,6.881222811643521e-07,0.00011713278186369765,0.00010620667722699254,5.885069928628002e-10,0.30941200630208093,False,0.000117820904144862,0.0
2018-03-09 00:00:00+00:00,0.0002776688914232001,0.0002769796260818337,6.892653413664111e-07,0.00034029321280857906,1.662791352536535e-08,-0.7079213534601734,False,0.0002776688914232001,0.0
2018-03-10 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,,False,0.0,0.0
2018-03-11 00:00:00+00:00,4.040304733250546e-06,4.040304733250546e-06,0.0,0.0,0.0,,False,4.040304733250546e-06,0.0
2018-03-12 00:00:00+00:00,0.00010267806892454649,1.0662243020512678e-05,9.201582590403381e-05,0.00013892079625918018,2.3059780749130515e-09,-1.1079301616067225,False,0.00010267806892454649,0.0
2018-03-13 00:00:00+00:00,0.0006376691802194318,9.16465087887707e-05,0.0005460226714306611,0.0005049939019413921,2.2633214642638756e-08,0.6530760931461235,False,0.0006376691802194318,0.0
2018-03-14 00:00:00+00:00,5.6291432307888055e-05,3.5875590576407505e-05,2.041584173148055e-05,5.2428350032303334e-05,4.6033167517271766e-10,0.21540752195137572,False,5.6291432307888055e-05,0.0
2018-03-15 00:00:00+00:00,4.178137173699041e-05,3.228481789488303e-05,9.496553842107383e-06,4.133864207902773e-05,2.4814827229617285e-10,0.03326022076696489,False,4.178137173699041e-05,0.0
2018-03-16 00:00:00+00:00,0.0003701751955230263,0.00035292660745738484,1.7248588065641445e-05,0.00016131770820172558,2.2866163142905995e-09,1.7709730016943346,False,0.0003701751955230263,0.0
2018-03-17 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,,False,0.0,0.0
2018-03-18 00:00:00+00:00,1.0330728034926703e-05,0.0,1.0330728034926703e-05,0.0,0.0,,False,1.0330728034926703e-05,0.0
2018-03-19 00:00:00+00:00,1.419113170037528e-05,1.0160554830643937e-05,4.030576869731343e-06,1.5451843885964504e-05,4.036232668178903e-11,-0.2788483802181521,False,1.419113170037528e-05,0.0
2018-03-20 00:00:00+00:00,0.00015357810879728322,0.0001521455673529638,1.4325414443194166e-06,0.00013866540425761287,2.2065805358269834e-09,0.30478690523525886,False,0.00015357810879728322,0.0
2018-03-21 00:00:00+00:00,0.0002721748217810495,0.00024770099967238725,2.447382210866226e-05,0.00035011433094585525,1.532207149715395e-08,-0.8988328269823328,False,0.0002721748217810495,0.0
2018-03-22 00:00:00+00:00,0.00024116668392867591,0.00017286748174407957,6.829920218459633e-05,0.00011549267095554092,1.586528478670301e-09,1.6356763609510174,False,0.00024116668392867591,0.0
2018-03-23 00:00:00+00:00,0.00017858765938875832,0.0001297711563782588,4.8816503010499526e-05,0.00020648297278176212,5.0603358471446675e-09,-0.490285450601489,False,0.00017858765938875832,0.0
2018-03-24 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,,False,0.0,0.0
2018-03-25 00:00:00+00:00,2.8207675654040813e-05,2.8207675654040813e-05,0.0,0.0,0.0,,False,2.8207675654040813e-05,0.0
2018-03-26 00:00:00+00:00,7.859762567904421e-05,1.248672378536154e-05,6.611090189368268e-05,1.3895692308391719e-05,1.0561304198280718e-11,2.5839079449770277,True,1.3895692308391719e-05,6.47019333706525e-05
2018-03-27 00:00:00+00:00,0.00011019526692367828,6.661019104462478e-06,0.0001035342478192158,9.583695352693557e-05,1.2255883580507694e-09,0.4089871783491477,False,0.00011019526692367828,0.0
2018-03-28 00:00:00+00:00,5.7880392972663336e-05,2.957250211231855e-05,2.8307890860344788e-05,5.372144998078194e-05,1.61225368467393e-10,0.22553850759898308,False,5.7880392972663336e-05,0.0
2018-03-29 00:00:00+00:00,0.00010506991609244942,9.307067066438324e-05,1.199924542806618e-05,5.430010960725978e-05,6.348980626803814e-11,1.5166882723665098,False,0.00010506991609244942,0.0
2018-03-30 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,,False,0.0,0.0
2018-03-31 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,,False,0.0,0.0
2018-04-01 00:00:00+00:00,1.7851367814978435e-05,1.7851367814978435e-05,0.0,0.0,0.0,,False,1.7851367814978435e-05,0.0
2018-04-02 00:00:00+00:00,0.0005651285434273827,3.0864356298250684e-05,0.000534264187129132,0.0005647460627280107,2.627478060567134e-08,0.0021243764957190625,False,0.0005651285434273827,0.0
2018-04-03 00:00:00+00:00,4.053175616691539e-05,2.3873907477549892e-05,1.6657848689365495e-05,3.969978843888017e-05,1.1674238653107676e-10,0.06442883300392079,False,4.053175616691539e-05,0.0
2018-04-04 00:00:00+00:00,0.0004767761481885911,0.0002457191231359206,0.0002310570250526705,0.00021650792727806242,5.599454921000461e-09,1.7134673316755453,False,0.0004767761481885911,0.0
2018-04-05 00:00:00+00:00,0.00028610106525392014,0.00010220165580136446,0.00018389940945255564,0.00032410695018274645,1.3851184116155152e-08,-0.4169659393817625,False,0.00028610106525392014,0.0
2018-04-06 00:00:00+00:00,0.0005930115751329101,1.9997371178755316e-05,0.0005730142039541548,0.00013828865834826043,2.616531188565832e-09,2.406871350719082,True,0.00013828865834826043,0.0004547229167846497
2018-04-07 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,,False,0.0,0.0
2018-04-08 00:00:00+00:00,1.621988366344321e-05,1.621988366344321e-05,0.0,0.0,0.0,,False,1.621988366344321e-05,0.0
2018-04-09 00:00:00+00:00,0.00023977901393395612,0.0002307036655771421,9.075348356813998e-06,0.00023457232389039929,4.821550130331005e-09,0.06815845868601633,False,0.00023977901393395612,0.0
2018-04-10 00:00:00+00:00,0.0002719563966697184,0.0002573661789826851,1.4590217687033327e-05,0.00029685225406652765,1.1098734542419523e-08,-0.28734061399090555,False,0.0002719563966697184,0.0
2018-04-11 00:00:00+00:00,0.00020419802601960056,0.00019733744102895065,6.86058499064991e-06,0.00021380867633287342,8.034191732788496e-09,-0.14773059335857322,False,0.00020419802601960056,0.0
2018-04-12 00:00:00+00:00,8.919882605800674e-05,4.536973395150978e-05,4.382909210649694e-05,0.00010903566727749158,1.274581922057695e-09,-0.6980436559792031,False,8.919882605800674e-05,0.0
2018-04-13 00:00:00+00:00,6.000962721983004e-05,5.285617506943132e-05,7.153452150398714e-06,5.6475043538529096e-05,3.3285187686634484e-10,0.18487855801337696,False,6.000962721983004e-05,0.0
2018-04-14 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,,False,0.0,0.0
2018-04-15 00:00:00+00:00,6.119503708344925e-05,0.0,6.119503708344925e-05,0.0,0.0,,False,6.119503708344925e-05,0.0
2018-04-16 00:00:00+00:00,3.401755695934464e-05,5.244314131591514e-06,2.8773242827753128e-05,8.838230410629147e-06,1.7973140427884537e-11,2.323326230087745,True,8.838230410629147e-06,2.5179326548715494e-05
2018-04-17 00:00:00+00:00,7.931715594659122e-05,5.512347807688255e-05,2.419367786970867e-05,7.80817588978227e-05,6.203162723559144e-10,0.048888716100900516,False,7.931715594659122e-05,0.0
2018-04-18 00:00:00+00:00,0.0002509756374920941,0.00024978512173586616,1.190515756227986e-06,0.0001718288451179789,7.390594643650497e-09,0.9898535811956916,False,0.0002509756374920941,0.0
2018-04-19 00:00:00+00:00,9.360019493813994e-05,2.9005401811504877e-05,6.459479312663506e-05,0.0001127097411523153,1.7529820887040316e-09,-0.6408299885558295,False,9.360019493813994e-05,0.0
2018-04-20 00:00:00+00:00,0.00033918376527814013,0.00014366258545752054,0.00019552117982061962,0.0004339302846840235,2.468777230557364e-08,-0.8767936862452909,False,0.00033918376527814013,0.0
2018-04-21 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,,False,0.0,0.0
2018-04-22 00:00:00+00:00,1.0896193411475617e-05,1.0896193411475617e-05,0.0,0.0,0.0,,False,1.0896193411475617e-05,0.0
2018-04-23 00:00:00+00:00,0.0005117893562585941,0.0003737334482711223,0.00013805590798747182,0.0005729863936323242,3.7943265849369024e-08,-0.3753257441743085,False,0.0005117893562585941,0.0
2018-04-24 00:00:00+00:00,0.0002090523611656344,8.401608067786246e-06,0.00020065075309784816,0.00012176397034837903,1.3216002074134242e-09,1.3106013656968902,False,0.0002090523611656344,0.0
2018-04-25 00:00:00+00:00,3.980714268349442e-05,3.926288947803583e-05,5.442532054585988e-07,3.039219845076037e-05,7.185045021625445e-11,0.7423794686449291,False,3.980714268349442e-05,0.0
2018-04-26 00:00:00+00:00,4.050629232656237e-05,6.7349353581903955e-06,3.3771356968371975e-05,3.530903333096065e-05,2.5509716747773506e-10,0.4027365756171381,False,4.050629232656237e-05,0.0
2018-04-27 00:00:00+00:00,6.90289468422254e-05,4.8776796288482745e-05,2.025215055374265e-05,6.854624674577844e-05,4.658867912249351e-10,0.02194903060722574,False,6.90289468422254e-05,0.0
2018-04-28 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,,False,0.0,0.0
2018-04-29 00:00:00+00:00,5.410552498117435e-07,0.0,5.410552498117435e-07,0.0,0.0,,False,5.410552498117435e-07,0.0
2018-04-30 00:00:00+00:00,0.0004595786958383247,0.00038525019452328736,7.432850131503736e-05,0.0003231157551200445,9.265315892702572e-09,0.9320174497766551,False,0.0004595786958383247,0.0
2018-05-01 00:00:00+00:00,0.0002673549636864406,4.0093099016720276e-05,0.00022726186466972035,0.0002838424592166296,1.0507472556439914e-08,-0.1935689281599982,False,0.0002673549636864406,0.0
2018-05-02 00:00:00+00:00,4.946313659841908e-05,2.9636621360399984e-05,1.9826515238019092e-05,5.351056853058006e-05,4.3479154609635703e-10,-0.2568426292190539,False,4.946313659841908e-05,0.0
2018-05-03 00:00:00+00:00,0.00033170263230113773,0.00023215997607712162,9.954265622401609e-05,0.0003045874743938093,1.1553736564499935e-08,0.25658568659692094,False,0.00033170263230113773,0.0
2018-05-04 00:00:00+00:00,0.00025172458571435125,0.00024958873673062184,2.13584898372942e-06,0.0001496995740802462,1.186079089349873e-09,1.272184864110893,False,0.00025172458571435125,0.0
2018-05-05 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,,False,0.0,0.0
2018-05-06 00:00:00+00:00,5.127647441764058e-07,5.127647441764058e-07,0.0,0.0,0.0,,False,5.127647441764058e-07,0.0
2018-05-07 00:00:00+00:00,0.00022658141457507607,0.00012881854834884653,9.776286622622953e-05,0.0001419912188052615,6.865715389086526e-10,1.1718309176540882,False,0.00022658141457507607,0.0
2018-05-08 00:00:00+00:00,0.0005942887448765619,0.0003532341268622072,0.00024105461801435474,0.0006299760784277713,4.8200556098692745e-08,-0.18848890901736273,False,0.0005942887448765619,0.0
2018-05-09 00:00:00+00:00,8.663365204254116e-05,8.340535357461332e-05,3.2282984679278354e-06,5.503363951136855e-05,4.670517708262917e-10,1.144906018604302,False,8.663365204254116e-05,0.0
2018-05-10 00:00:00+00:00,0.00019572322981470532,6.0375598709895765e-05,0.00013534763110480957,4.070249335164143e-05,4.664000846816271e-10,2.4860887479998883,True,4.070249335164143e-05,0.0001550207364630639
2018-05-11 00:00:00+00:00,9.7983047919257e-05,1.225983093366932e-05,8.572321698558767e-05,6.269272566733293e-05,5.873356701524114e-10,1.1305086388873486,False,9.7983047919257e-05,0.0
2018-05-12 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,,False,0.0,0.0
2018-05-13 00:00:00+00:00,5.029928493700113e-07,0.0,5.029928493700113e-07,0.0,0.0,,False,5.029928493700113e-07,0.0
2018-05-14 00:00:00+00:00,0.00012189742550884646,9.284833862083926e-05,2.9049086888007205e-05,0.00014026726033870298,2.9763489554249284e-09,-0.47302045782523955,False,0.00012189742550884646,0.0
2018-05-15 00:00:00+00:00,0.0002554836307501246,0.00011366356570376642,0.00014182006504635808,0.0003124205981983595,1.2203728858113624e-08,-0.6995205201160822,False,0.0002554836307501246,0.0
2018-05-16 00:00:00+00:00,6.849473593676038e-05,5.857044624839841e-05,9.924289688361966e-06,8.907011886597641e-05,1.0256320677520217e-09,-0.9428876274187689,False,6.849473593676038e-05,0.0
2018-05-17 00:00:00+00:00,0.00010603296514513535,3.405773153245218e-05,7.197523361268317e-05,8.8972129900663e-05,6.540891584397449e-10,0.5050432705422858,False,0.00010603296514513535,0.0
2018-05-18 00:00:00+00:00,9.856577643147523e-06,1.0930250881137441e-06,8.763552555033779e-06,8.412709187187544e-06,7.1430898309296005e-12,0.459801821323952,False,9.856577643147523e-06,0.0
2018-05-19 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,,False,0.0,0.0
2018-05-20 00:00:00+00:00,4.387333710896861e-05,4.387333710896861e-05,0.0,0.0,0.0,,False,4.387333710896861e-05,0.0
2018-05-21 00:00:00+00:00,0.00012918710116238203,0.00010420329772420527,2.498380343817677e-05,9.592966390384615e-05,9.814316587371729e-10,0.8080511139253519,False,0.00012918710116238203,0.0
2018-05-22 00:00:00+00:00,1.660446088379562e-05,1.187013208974978e-07,1.6485759562898122e-05,1.727077672418124e-05,3.4113181876642595e-11,-0.12595765439149076,False,1.660446088379562e-05,0.0
2018-05-23 00:00:00+00:00,5.5076472283036544e-05,1.650436972752914e-05,3.8572102555507404e-05,6.935191415538543e-05,6.485106842858816e-10,-0.8135657379092348,False,5.5076472283036544e-05,0.0
2018-05-24 00:00:00+00:00,7.671004707267985e-05,1.6210440465116148e-06,7.508900302616821e-05,6.653255675041456e-05,3.7682821864685635e-10,0.4164450026104338,False,7.671004707267985e-05,0.0
2018-05-25 00:00:00+00:00,0.000571216415376473,0.0,0.000571216415376473,0.0006172348635779959,6.240665741466785e-08,-0.2528718559984092,False,0.000571216415376473,0.0
2018-05-26 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,,False,0.0,0.0
2018-05-27 00:00:00+00:00,0.00039361339751453503,0.0,0.00039361339751453503,0.0,0.0,,False,0.00039361339751453503,0.0
2018-05-28 00:00:00+00:00,0.00010886050223671116,9.180434454382135e-05,1.705615769288982e-05,7.638833513319923e-05,4.112170174673243e-10,0.9362894840166384,False,0.00010886050223671116,0.0
2018-05-29 00:00:00+00:00,6.612046430862713e-05,2.084591715866706e-05,4.527454714996008e-05,6.995040906301384e-05,7.122374766647175e-10,-0.18181337173882384,False,6.612046430862713e-05,0.0
2018-05-30 00:00:00+00:00,0.00029994084947450165,0.0002901076784055261,9.833171068975543e-06,0.0001416343218094422,4.113539450021188e-09,1.656656283220687,False,0.00029994084947450165,0.0
2018-05-31 00:00:00+00:00,0.000186719423855609,3.393587748587567e-05,0.00015278354636973334,0.00026164917619728173,8.829527403942416e-09,-1.2596039229941867,False,0.000186719423855609,0.0
2018-06-01 00:00:00+00:00,0.00011435605456900829,1.3969797135612178e-07,0.00011421635659765217,0.00011687099401185858,1.153103579955977e-09,-0.0690299525656805,False,0.00011435605456900829,0.0
2018-06-02 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,,False,0.0,0.0
2018-06-03 00:00:00+00:00,2.30790767542285e-06,2.30790767542285e-06,0.0,0.0,0.0,,False,2.30790767542285e-06,0.0
2018-06-04 00:00:00+00:00,0.0003369671440040183,3.0782996559759916e-05,0.00030618414744425844,0.00012500920448144386,1.5750907383095536e-09,1.9743827047013733,True,0.00012500920448144386,0.00021195793952257446
2018-06-05 00:00:00+00:00,0.0001804307222942897,0.00016023451909170745,2.019620320258226e-05,0.00011093500429796837,1.4676561574007286e-09,1.2089734528877087,False,0.0001804307222942897,0.0
2018-06-06 00:00:00+00:00,0.00012360817436069365,7.573028863856828e-06,0.00011603514549683682,4.908098279058129e-05,4.231390148841973e-11,1.8925038417978293,False,0.00012360817436069365,0.0
2018-06-07 00:00:00+00:00,7.652067681456458e-05,7.593168235278134e-05,5.889944617832435e-07,7.337496562480789e-05,8.097244008400314e-10,0.12903551235329477,False,7.652067681456458e-05,0.0
2018-06-08 00:00:00+00:00,4.949240509498616e-05,1.4435415038886078e-05,3.505699005610009e-05,4.058851821092256e-05,2.894049741908082e-10,0.5646902394368797,False,4.949240509498616e-05,0.0
2018-06-09 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,,False,0.0,0.0
2018-06-10 00:00:00+00:00,5.809414601749509e-07,5.809414601749509e-07,0.0,0.0,0.0,,False,5.809414601749509e-07,0.0
2018-06-11 00:00:00+00:00,0.00026316258968343554,0.00023717360128524702,2.5988988398188527e-05,8.717044702881858e-05,1.2854317530312192e-09,2.099125156135933,True,8.717044702881858e-05,0.00017599214265461697
